event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
260310526,true,1997-05-14 14:00:00.000,14.279904688,45.8757998256,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310527,true,1997-05-15 14:30:00.000,14.2711219195,45.8824925321,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310528,true,1997-05-16 07:10:00.000,14.2887691719,45.8877774981,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310529,true,1997-05-17 16:35:00.000,14.2679249467,45.9051916251,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310530,true,1997-05-18 11:25:00.000,14.3013363599,45.8874051363,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310531,true,1997-05-19 17:15:00.000,14.3149732841,45.9048085203,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310532,true,1997-05-20 14:10:00.000,14.2790046149,45.8955894108,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310533,true,1997-05-21 13:30:00.000,14.2841571421,45.9208156746,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310534,true,1997-05-23 17:40:00.000,14.3468316862,45.8258137741,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310535,true,1997-05-26 17:30:00.000,14.2862609792,45.9075570779,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310536,true,1997-05-27 09:15:00.000,14.284333534,45.9070951321,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310537,true,1997-05-28 17:30:00.000,14.2998275352,45.9049416663,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310538,true,1997-05-29 10:30:00.000,14.2948006493,45.8947882035,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310539,true,1997-05-30 11:10:00.000,14.2822201684,45.8960595461,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310540,true,1997-06-01 12:00:00.000,14.2864367715,45.8938364972,"ii","tracs of 1-2 bears at logatec feeding site (meat feeding site)","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310541,true,1997-06-02 21:00:00.000,14.2897239752,45.8886832212,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310542,true,1997-06-03 16:05:00.000,14.2982174379,45.8792879603,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310543,true,1997-06-05 13:50:00.000,14.2988813254,45.8777174109,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310544,true,1997-06-07 09:35:00.000,14.2744420004,45.8996095535,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310545,true,1997-06-10 17:15:00.000,14.2315035005,45.835893813,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310546,true,1997-06-11 14:35:00.000,14.176786913,45.8800522753,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310547,true,1997-06-12 09:00:00.000,14.1374113458,45.843770243,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310548,true,1997-06-13 07:05:00.000,14.0813470618,45.8865231094,"aa","walking through forest, probably saw us.","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310549,true,1997-06-14 08:00:00.000,13.9389972321,45.969869339,"ii","activity monitoring form","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310550,true,1997-06-15 17:45:00.000,13.8660343972,46.0042597088,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310551,true,1997-06-16 10:30:00.000,13.8745575849,45.9978206344,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310552,true,1997-06-17 21:00:00.000,13.9572204028,46.0130011361,"aa","activity monitoring form (1630-2230)","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310553,true,1997-06-18 16:00:00.000,13.9304098806,45.9970073924,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310554,true,1997-06-20 04:30:00.000,13.9415325791,46.0061086493,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310555,true,1997-06-22 12:10:00.000,13.9725928632,45.9499313852,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310556,true,1997-06-25 18:45:00.000,14.1489867676,45.8445318882,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310557,true,1997-06-26 10:05:00.000,14.1975495524,45.8696274777,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310558,true,1997-06-30 16:10:00.000,14.1714815697,45.8469466955,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310559,true,1997-07-01 17:50:00.000,14.1433671988,45.8541626489,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310560,true,1997-07-02 05:20:00.000,14.1820418278,45.8731166672,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310561,true,1997-07-03 13:20:00.000,14.1857775841,45.8598714735,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310562,true,1997-07-04 15:15:00.000,14.1573679435,45.8436942127,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310563,true,1997-07-05 01:40:00.000,14.1859220099,45.8499748134,"ii","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310564,true,1997-07-07 13:15:00.000,14.1027232395,45.8392290867,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310565,true,1997-07-09 14:20:00.000,14.1110075406,45.8444676503,"aa","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310566,true,1997-07-10 10:00:00.000,14.1541633227,45.8427707426,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310567,true,1997-07-11 07:10:00.000,14.1445432086,45.8404496412,"ii","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310568,true,1997-07-12 19:30:00.000,14.0708956584,45.837175121,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310569,true,1997-07-13 16:30:00.000,14.067655314,45.8384984155,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310570,true,1997-07-14 13:40:00.000,14.0822948947,45.8485146539,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310571,true,1997-07-15 10:10:00.000,14.082613044,45.8487421566,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310572,true,1997-07-16 05:00:00.000,14.1000618436,45.8446069105,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310573,true,1997-07-17 18:00:00.000,14.1857119623,45.8864147256,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310574,true,1997-07-18 08:50:00.000,14.1461728827,45.8391121422,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310575,true,1997-07-19 14:30:00.000,14.1337205066,45.8327198573,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310576,true,1997-07-20 12:15:00.000,14.1044043896,45.8347433104,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310577,true,1997-07-21 13:30:00.000,14.0880660947,45.8499105486,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310578,true,1997-07-22 22:20:00.000,14.100234982,45.8538311358,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310579,true,1997-07-25 19:00:00.000,14.087525366,45.8436076887,"ii","search for bed next day find only dug up wood and turned rocs","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310580,true,1997-07-26 16:00:00.000,13.9848692321,45.9133750846,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310581,true,1997-07-27 14:10:00.000,13.9177100141,45.9696697064,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310582,true,1997-07-28 07:55:00.000,13.9462193276,45.98028356,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310583,true,1997-07-30 16:00:00.000,14.0189778754,45.8797061423,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310584,true,1997-07-31 20:00:00.000,14.1485558362,45.8305818884,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310585,true,1997-08-01 14:00:00.000,14.143183476,45.8451633612,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310586,true,1997-08-04 16:20:00.000,14.1255860272,45.8589768016,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310587,true,1997-08-05 14:45:00.000,14.1780779951,45.8580167687,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310588,true,1997-08-06 07:00:00.000,14.1752240374,45.8550718868,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310589,true,1997-08-07 10:40:00.000,14.1560874427,45.8432348663,"ii","activity device 1145","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310590,true,1997-08-08 05:50:00.000,14.0875069787,45.8447322822,"aa","am","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310591,true,1997-08-11 17:10:00.000,14.0859457393,45.8417954777,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310592,true,1997-08-12 09:15:00.000,14.1301671263,45.8335926545,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310593,true,1997-08-13 11:30:00.000,14.1006475008,45.8482106891,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310594,true,1997-08-16 15:00:00.000,14.1399067255,45.828042674,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310595,true,1997-08-19 07:30:00.000,14.129859383,45.8326905176,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310596,true,1997-08-20 05:10:00.000,14.0809412366,45.8329823473,"ii","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310597,true,1997-08-21 12:00:00.000,14.0748800284,45.829784151,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310598,true,1997-08-22 09:15:00.000,14.0820803391,45.8419894375,"aa","","1","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310599,true,1997-08-23 06:30:00.000,14.0796978619,45.8498434527,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310600,true,1997-08-25 17:45:00.000,14.1386743454,45.8453544067,"aa","eartag U7, normal U10","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310601,true,1997-08-26 13:00:00.000,14.1797305416,45.8551043275,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310602,true,1997-08-27 06:00:00.000,14.1144262773,45.8521424259,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310603,true,1997-08-28 07:10:00.000,14.0606479,45.8341669997,"ii","am","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310604,true,1997-08-29 09:00:00.000,14.098388844,45.8286223894,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310605,true,1997-09-09 15:15:00.000,14.1182906495,45.8724175694,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310606,true,1997-09-11 14:00:00.000,14.1209303877,45.8683888627,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310607,true,1997-09-12 17:30:00.000,14.1209339334,45.8681639429,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310608,true,1997-09-13 05:40:00.000,14.1281351228,45.8812660329,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310609,true,1997-09-15 12:30:00.000,14.103630834,45.842835381,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310610,true,1997-09-16 09:00:00.000,14.1268363917,45.8819309555,"nm","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310611,true,1997-09-17 19:30:00.000,14.1218746136,45.8902159478,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310612,true,1997-09-18 07:00:00.000,14.1041741166,45.8891787631,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310613,true,1997-09-20 15:10:00.000,14.1349057741,45.9015626482,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310614,true,1997-09-22 14:00:00.000,14.128464197,45.8808186502,"ii","","0","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310615,true,1997-09-23 14:30:00.000,14.1272570445,45.8756356628,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310616,true,1997-09-24 15:20:00.000,14.1272570445,45.8756356628,"ii","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310617,true,1997-09-25 06:30:00.000,14.1135968553,45.8840784816,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310618,true,1997-09-26 12:00:00.000,14.146904497,45.8544140616,"nm","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310619,true,1997-09-27 01:30:00.000,14.1083936001,45.8871872488,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310620,true,1997-10-01 12:00:00.000,14.1151764752,45.9468504527,"aa","","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310621,true,1997-10-02 00:00:00.000,14.1108028697,45.9380436789,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310622,true,1997-10-03 14:00:00.000,14.0433800542,45.9590937743,"ii","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310623,true,1997-10-04 13:40:00.000,14.1804351467,45.8728802076,"aa","","4","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310624,true,1997-10-06 03:40:00.000,14.1797623241,45.8967196913,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310625,true,1997-10-07 17:30:00.000,14.1824111652,45.8479252161,"aa","am","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310626,true,1997-10-08 21:30:00.000,14.1757082899,45.8658728509,"aa","am","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310627,true,1997-10-09 13:30:00.000,14.1865760501,45.871349461,"ii","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310628,true,1997-10-10 13:10:00.000,14.1745968905,45.8539426206,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310629,true,1997-10-12 17:30:00.000,14.1854687851,45.8810142795,"aa","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310630,true,1997-10-15 10:55:00.000,14.2638512274,45.8720983839,"ii","less than 300 m from highway","3","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310631,true,1997-10-27 14:26:00.000,14.3706599132,45.8812845328,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310632,true,1997-10-31 14:00:00.000,14.4782647258,45.8780024223,"nm","","2","radio-transmitter","Ursus arctos","srecko","srecko","Brown bear Slovenia 1993-1999"
260310634,true,1995-04-05 03:00:00.000,14.3025221824,45.8698665624,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310635,true,1995-04-06 15:20:00.000,14.3114069408,45.9065866477,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310636,true,1995-04-07 12:00:00.000,14.3123735429,45.9065924684,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310637,true,1995-04-08 08:15:00.000,14.3752645254,45.8727618389,"ai","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310638,true,1995-04-09 08:30:00.000,14.2891019524,45.8616857682,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310639,true,1995-04-10 17:00:00.000,14.3169312565,45.9027957327,"ii","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310640,true,1995-04-11 12:00:00.000,14.3266631676,45.9239983222,"ia","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310641,true,1995-04-13 07:00:00.000,14.3072938731,45.9004882623,"aa","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310642,true,1995-04-14 07:00:00.000,14.3104876815,45.9027570334,"aa","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310643,true,1995-04-15 16:00:00.000,14.3107987266,45.9036586916,"ia","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310644,true,1995-04-22 08:00:00.000,14.4008048668,45.8634508619,"ai","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310645,true,1995-04-24 11:00:00.000,14.2845976858,45.8614327089,"nm","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310646,true,1995-04-29 12:30:00.000,14.4055718922,45.8693243751,"aa","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310647,true,1995-04-30 11:30:00.000,14.4068526793,45.8700058705,"aa","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310648,true,1995-05-02 11:00:00.000,14.2933099691,45.8599122943,"ia","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310649,true,1995-05-03 14:45:00.000,14.4268672974,45.8651591847,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310650,true,1995-05-10 15:00:00.000,14.3305335048,45.9237961174,"ii","","3","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310651,true,1995-05-17 15:30:00.000,14.4552489534,45.8603491851,"ia","seems to be with Mishko","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310652,true,1995-05-20 14:00:00.000,14.3663632999,45.8625902232,"nm","","2","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310653,true,1995-05-21 17:15:00.000,14.336369254,45.8939124504,"nm","","1","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310654,true,1995-05-23 11:15:00.000,14.273877119,45.8687883344,"ii","","4","radio-transmitter","Ursus arctos","urosh","urosh","Brown bear Slovenia 1993-1999"
260310656,true,1997-04-21 20:17:00.000,14.3031661581,45.8698704914,"aa","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310657,true,1997-04-24 14:55:00.000,14.3097691893,45.8827325171,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310658,true,1997-04-25 07:45:00.000,14.2977536989,45.8905324187,"ii","tracks of 14 cm leading to feeding place","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310659,true,1997-04-27 06:50:00.000,14.3018500442,45.8721119246,"aa","on trail to feeding site her size","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310660,true,1997-04-30 07:15:00.000,14.3308476933,45.9244727913,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310661,true,1997-05-01 08:35:00.000,14.321861522,45.9212705926,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310662,true,1997-05-01 23:00:00.000,14.3332493307,45.9123398105,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310663,true,1997-05-04 07:00:00.000,14.3099213526,45.8964551391,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310664,true,1997-05-05 15:40:00.000,14.2824519018,45.8780653144,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310665,true,1997-05-07 16:30:00.000,14.314887502,45.9117813077,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310666,true,1997-05-09 14:55:00.000,14.3267311891,45.9183751056,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310667,true,1997-05-10 11:50:00.000,14.3171155321,45.9140440944,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310668,true,1997-05-11 03:30:00.000,14.319690738,45.9142843997,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310669,true,1997-05-12 13:25:00.000,14.2946009691,45.8851142948,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310670,true,1997-05-13 17:21:00.000,14.3060164226,45.899580729,"aa","mooving from debeli vrh to slemena","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310671,true,1997-05-15 14:30:00.000,14.3252854111,45.8781013172,"ii","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310672,true,1997-05-17 13:35:00.000,14.3105433663,45.898258459,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310673,true,1997-05-18 07:10:00.000,14.3059268483,45.8809096728,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310674,true,1997-05-20 08:50:00.000,14.3242047645,45.8875426714,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310675,true,1997-05-21 15:50:00.000,14.3057475256,45.8953051283,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310676,true,1997-05-22 21:45:00.000,14.3228699348,45.8913588502,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310677,true,1997-05-23 16:30:00.000,14.3119679685,45.9133383817,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310678,true,1997-05-25 12:00:00.000,14.3070556495,45.8937384481,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310679,true,1997-05-26 11:30:00.000,14.290713166,45.8868897973,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310680,true,1997-05-27 13:10:00.000,14.3090302488,45.8903762175,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310681,true,1997-06-01 15:30:00.000,14.3302003754,45.9246939435,"nm","moved in forest, chased towards me by red dear","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310682,true,1997-06-03 13:35:00.000,14.327355086,45.8934098525,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310683,true,1997-06-05 12:35:00.000,14.3135015077,45.919646062,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310684,true,1997-06-06 18:55:00.000,14.3154794217,45.9160588099,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310685,true,1997-06-07 09:30:00.000,14.2882341549,45.8792262105,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310686,true,1997-06-11 13:45:00.000,14.3116346049,45.9142361541,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310687,true,1997-06-12 15:40:00.000,14.3245462585,45.9125136436,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310688,true,1997-06-13 17:10:00.000,14.2929844443,45.9109730534,"nm","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310689,true,1997-06-15 21:30:00.000,14.3152221498,45.884564895,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310690,true,1997-06-17 14:00:00.000,14.309579697,45.8980276949,"ii","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
