"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SIE00115176","2021-08-26","46.2","15.2","242.0","CELJE MEDLOG, SI","   49",",,E","  244",",,E","   70",",,E"
"SIE00115176","2021-08-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  215",",,E","  124",",,E"
"SIE00115176","2021-08-28","46.2","15.2","242.0","CELJE MEDLOG, SI","   31",",,E","  196",",,E","  116",",,E"
"SIE00115176","2021-08-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  190",",,E","   99",",,E"
"SIE00115176","2021-08-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  222",",,E","   62",",,E"
"SIE00115176","2021-08-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  249",",,E","   83",",,E"
"SIE00115176","2021-09-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  243",",,E","   99",",,E"
"SIE00115176","2021-09-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","   62",",,E"
"SIE00115176","2021-09-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  248",",,E","   82",",,E"
"SIE00115176","2021-09-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  251",",,E","   80",",,E"
"SIE00115176","2021-09-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  259",",,E","   69",",,E"
"SIE00115176","2021-09-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  258",",,E","   72",",,E"
"SIE00115176","2021-09-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  250",",,E","   68",",,E"
"SIE00115176","2021-09-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  253",",,E","   66",",,E"
"SIE00115176","2021-09-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  255",",,E","   49",",,E"
"SIE00115176","2021-09-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  272",",,E","   61",",,E"
"SIE00115176","2021-09-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  273",",,E","   76",",,E"
"SIE00115176","2021-09-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  280",",,E","   76",",,E"
"SIE00115176","2021-09-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  285",",,E","   85",",,E"
"SIE00115176","2021-09-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  299",",,E","   98",",,E"
"SIE00115176","2021-09-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  301",",,E","   97",",,E"
"SIE00115176","2021-09-16","46.2","15.2","242.0","CELJE MEDLOG, SI","   78",",,E","  259",",,E","  162",",,E"
"SIE00115176","2021-09-17","46.2","15.2","242.0","CELJE MEDLOG, SI","  172",",,E","  212",",,E","  126",",,E"
"SIE00115176","2021-09-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  223",",,E","  109",",,E"
"SIE00115176","2021-09-19","46.2","15.2","242.0","CELJE MEDLOG, SI","  187",",,E","  216",",,E","   77",",,E"
"SIE00115176","2021-09-20","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","  153",",,E","   94",",,E"
"SIE00115176","2021-09-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  176",",,E","   80",",,E"
"SIE00115176","2021-09-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  183",",,E","   63",",,E"
"SIE00115176","2021-09-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  217",",,E","   24",",,E"
"SIE00115176","2021-09-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  247",",,E","   77",",,E"
"SIE00115176","2021-09-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  248",",,E","   65",",,E"
"SIE00115176","2021-09-26","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","  255",",,E","   86",",,E"
"SIE00115176","2021-09-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  217",",,E","  156",",,E"
"SIE00115176","2021-09-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  257",",,E","  105",",,E"
"SIE00115176","2021-09-29","46.2","15.2","242.0","CELJE MEDLOG, SI","  589",",,E","  249",",,E","  109",",,E"
"SIE00115176","2021-09-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  178",",,E","   93",",,E"
"SIE00115176","2021-10-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  181",",,E","   59",",,E"
"SIE00115176","2021-10-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  189",",,E","   95",",,E"
"SIE00115176","2021-10-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  204",",,E","   63",",,E"
"SIE00115176","2021-10-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  232",",,E","  117",",,E"
"SIE00115176","2021-10-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  235",",,E","   92",",,E"
"SIE00115176","2021-10-06","46.2","15.2","242.0","CELJE MEDLOG, SI","  534",",,E","  177",",,E","  101",",,E"
"SIE00115176","2021-10-07","46.2","15.2","242.0","CELJE MEDLOG, SI","  116",",,E","  122",",,E","   92",",,E"
"SIE00115176","2021-10-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    9",",,E","  119",",,E","   99",",,E"
"SIE00115176","2021-10-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  143",",,E","   36",",,E"
"SIE00115176","2021-10-10","46.2","15.2","242.0","CELJE MEDLOG, SI","   89",",,E","   80",",,E","   49",",,E"
"SIE00115176","2021-10-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  135",",,E","   59",",,E"
"SIE00115176","2021-10-12","46.2","15.2","242.0","CELJE MEDLOG, SI","   10",",,E","  144",",,E","   19",",,E"
"SIE00115176","2021-10-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    7",",,E","  133",",,E","   18",",,E"
"SIE00115176","2021-10-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  137",",,E","  -13",",,E"
"SIE00115176","2021-10-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  144",",,E","   33",",,E"
"SIE00115176","2021-10-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  163",",,E","    4",",,E"
"SIE00115176","2021-10-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  171",",,E","   36",",,E"
"SIE00115176","2021-10-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  155",",,E","    5",",,E"
"SIE00115176","2021-10-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  174",",,E","   23",",,E"
"SIE00115176","2021-10-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  202",",,E","   36",",,E"
"SIE00115176","2021-10-21","46.2","15.2","242.0","CELJE MEDLOG, SI","   58",",,E","  189",",,E","  134",",,E"
"SIE00115176","2021-10-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  136",",,E","  110",",,E"
"SIE00115176","2021-10-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  124",",,E","   45",",,E"
"SIE00115176","2021-10-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  131",",,E","   18",",,E"
"SIE00115176","2021-10-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  129",",,E","  -11",",,E"
"SIE00115176","2021-10-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   92",",,E","   -3",",,E"
"SIE00115176","2021-10-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  152",",,E","   -8",",,E"
"SIE00115176","2021-10-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  139",",,E","    7",",,E"
"SIE00115176","2021-10-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  113",",,E","   -1",",,E"
"SIE00115176","2021-10-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  140",",,E","  -15",",,E"
"SIE00115176","2021-10-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  179",",,E","   18",",,E"
"SIE00115176","2021-11-01","46.2","15.2","242.0","CELJE MEDLOG, SI","  216",",,E","  165",",,E","   21",",,E"
"SIE00115176","2021-11-02","46.2","15.2","242.0","CELJE MEDLOG, SI","   63",",,E","  124",",,E","   60",",,E"
"SIE00115176","2021-11-03","46.2","15.2","242.0","CELJE MEDLOG, SI","  191",",,E","  107",",,E","   52",",,E"
"SIE00115176","2021-11-04","46.2","15.2","242.0","CELJE MEDLOG, SI","   16",",,E","  169",",,E","   57",",,E"
"SIE00115176","2021-11-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","   91",",,E","    9",",,E"
"SIE00115176","2021-11-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  108",",,E","   58",",,E"
"SIE00115176","2021-11-07","46.2","15.2","242.0","CELJE MEDLOG, SI","   76",",,E","  116",",,E","   67",",,E"
"SIE00115176","2021-11-08","46.2","15.2","242.0","CELJE MEDLOG, SI","   37",",,E","   88",",,E","   64",",,E"
"SIE00115176","2021-11-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  120",",,E","   25",",,E"
"SIE00115176","2021-11-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  100",",,E","   -4",",,E"
"SIE00115176","2021-11-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   60",",,E","    7",",,E"
"SIE00115176","2021-11-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   56",",,E","   41",",,E"
"SIE00115176","2021-11-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   97",",,E","   48",",,E"
"SIE00115176","2021-11-14","46.2","15.2","242.0","CELJE MEDLOG, SI","   17",",,E","   68",",,E","   58",",,E"
"SIE00115176","2021-11-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   95",",,E","   57",",,E"
"SIE00115176","2021-11-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   79",",,E","   62",",,E"
"SIE00115176","2021-11-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   84",",,E","   18",",,E"
"SIE00115176","2021-11-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  115",",,E","   15",",,E"
"SIE00115176","2021-11-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  132",",,E","   -8",",,E"
"SIE00115176","2021-11-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  128",",,E","   -6",",,E"
"SIE00115176","2021-11-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   97",",,E","   -6",",,E"
"SIE00115176","2021-11-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    5",",,E","   62",",,E","  -11",",,E"
"SIE00115176","2021-11-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   82",",,E","  -20",",,E"
"SIE00115176","2021-11-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   62",",,E","  -46",",,E"
"SIE00115176","2021-11-25","46.2","15.2","242.0","CELJE MEDLOG, SI","  177",",,E","   50",",,E","  -57",",,E"
"SIE00115176","2021-11-26","46.2","15.2","242.0","CELJE MEDLOG, SI","  216",",,E","   38",",,E","    2",",,E"
"SIE00115176","2021-11-27","46.2","15.2","242.0","CELJE MEDLOG, SI","   92",",,E","   20",",,E","    0",",,E"
"SIE00115176","2021-11-28","46.2","15.2","242.0","CELJE MEDLOG, SI","  230",",,E","   31",",,E","   10",",,E"
"SIE00115176","2021-11-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   29",",,E","  -11",",,E"
"SIE00115176","2021-11-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   54",",,E","  -65",",,E"
"SIE00115176","2021-12-01","46.2","15.2","242.0","CELJE MEDLOG, SI","   30",",,E","   91",",,E","  -13",",,E"
"SIE00115176","2021-12-02","46.2","15.2","242.0","CELJE MEDLOG, SI","  312",",,E","   93",",,E","    0",",,E"
"SIE00115176","2021-12-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","   -1",",,E"
"SIE00115176","2021-12-04","46.2","15.2","242.0","CELJE MEDLOG, SI","   59",",,E","   58",",,E","  -34",",,E"
"SIE00115176","2021-12-05","46.2","15.2","242.0","CELJE MEDLOG, SI","   95",",,E","   60",",,E","    2",",,E"
"SIE00115176","2021-12-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   66",",,E","  -24",",,E"
"SIE00115176","2021-12-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   34",",,E","  -41",",,E"
"SIE00115176","2021-12-08","46.2","15.2","242.0","CELJE MEDLOG, SI","  151",",,E","   30",",,E","  -72",",,E"
"SIE00115176","2021-12-09","46.2","15.2","242.0","CELJE MEDLOG, SI","   17",",,E","   14",",,E","  -14",",,E"
"SIE00115176","2021-12-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   -3",",,E","  -40",",,E"
"SIE00115176","2021-12-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   12",",,E","  -59",",,E"
"SIE00115176","2021-12-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    8",",,E","  -92",",,E"
"SIE00115176","2021-12-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   30",",,E","  -46",",,E"
"SIE00115176","2021-12-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   44",",,E","  -35",",,E"
"SIE00115176","2021-12-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   32",",,E","   -9",",,E"
"SIE00115176","2021-12-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   45",",,E","  -13",",,E"
"SIE00115176","2021-12-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   76",",,E","  -24",",,E"
"SIE00115176","2021-12-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   -6",",,E","  -38",",,E"
"SIE00115176","2021-12-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   99",",,E","  -38",",,E"
"SIE00115176","2021-12-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","  -60",",,E"
"SIE00115176","2021-12-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   15",",,E","  -61",",,E"
"SIE00115176","2021-12-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    3",",,E","  -47",",,E"
"SIE00115176","2021-12-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   35",",,E","  -32",",,E"
"SIE00115176","2021-12-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   95",",,E","   -9",",,E"
"SIE00115176","2021-12-25","46.2","15.2","242.0","CELJE MEDLOG, SI","  147",",,E","  113",",,E","    0",",,E"
"SIE00115176","2021-12-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","   58",",,E","    1",",,E"
"SIE00115176","2021-12-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   24",",,E","   -1",",,E"
"SIE00115176","2021-12-28","46.2","15.2","242.0","CELJE MEDLOG, SI","   36",",,E","   37",",,E","   -3",",,E"
"SIE00115176","2021-12-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   82",",,E","  -10",",,E"
"SIE00115176","2021-12-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  109",",,E","  -15",",,E"
"SIE00115176","2021-12-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  130",",,E","    1",",,E"
"SIE00115176","2022-01-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  134",",,E","   -6",",,E"
"SIE00115176","2022-01-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  122",",,E","  -31",",,E"
"SIE00115176","2022-01-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  125",",,E","   15",",,E"
"SIE00115176","2022-01-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  118",",,E","  -10",",,E"
"SIE00115176","2022-01-05","46.2","15.2","242.0","CELJE MEDLOG, SI","  307",",,E","  131",",,E","    5",",,E"
"SIE00115176","2022-01-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   47",",,E","  -10",",,E"
"SIE00115176","2022-01-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   18",",,E","  -50",",,E"
"SIE00115176","2022-01-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   24",",,E","  -77",",,E"
"SIE00115176","2022-01-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   15",",,E","  -68",",,E"
"SIE00115176","2022-01-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   29",",,E","  -23",",,E"
"SIE00115176","2022-01-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   29",",,E","  -65",",,E"
"SIE00115176","2022-01-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   20",",,E","  -84",",,E"
"SIE00115176","2022-01-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   48",",,E","  -96",",,E"
"SIE00115176","2022-01-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  106",",,E","  -13",",,E"
"SIE00115176","2022-01-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   74",",,E","  -50",",,E"
"SIE00115176","2022-01-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   76",",,E","  -68",",,E"
"SIE00115176","2022-01-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   69",",,E","  -62",",,E"
"SIE00115176","2022-01-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   87",",,E","  -28",",,E"
"SIE00115176","2022-01-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   38",",,E","  -57",",,E"
"SIE00115176","2022-01-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   80",",,E","  -37",",,E"
"SIE00115176","2022-01-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   44",",,E","  -54",",,E"
"SIE00115176","2022-01-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   78",",,E","  -81",",,E"
"SIE00115176","2022-01-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   33",",,E","  -35",",,E"
"SIE00115176","2022-01-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   14",",,E","   -7",",,E"
"SIE00115176","2022-01-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   77",",,E","  -40",",,E"
"SIE00115176","2022-01-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   47",",,E","  -36",",,E"
"SIE00115176","2022-01-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","  -60",",,E"
"SIE00115176","2022-01-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  105",",,E","  -29",",,E"
"SIE00115176","2022-01-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   67",",,E","  -51",",,E"
"SIE00115176","2022-01-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  153",",,E","  -48",",,E"
"SIE00115176","2022-01-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   14",",,E","  -56",",,E"
"SIE00115176","2022-02-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   55",",,E","  -74",",,E"
"SIE00115176","2022-02-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  112",",,E","  -45",",,E"
"SIE00115176","2022-02-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   98",",,E","  -50",",,E"
"SIE00115176","2022-02-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  135",",,E","   -5",",,E"
"SIE00115176","2022-02-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  103",",,E","  -37",",,E"
"SIE00115176","2022-02-06","46.2","15.2","242.0","CELJE MEDLOG, SI","   22",",,E","  108",",,E","  -59",",,E"
"SIE00115176","2022-02-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   99",",,E","   16",",,E"
"SIE00115176","2022-02-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  131",",,E","  -45",",,E"
"SIE00115176","2022-02-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  173",",,E","  -43",",,E"
"SIE00115176","2022-02-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  130",",,E","  -64",",,E"
"SIE00115176","2022-02-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    5",",,E","  138",",,E","  -46",",,E"
"SIE00115176","2022-02-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   83",",,E","  -45",",,E"
"SIE00115176","2022-02-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   86",",,E","  -70",",,E"
"SIE00115176","2022-02-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  102",",,E","  -82",",,E"
"SIE00115176","2022-02-15","46.2","15.2","242.0","CELJE MEDLOG, SI","   90",",,E","   91",",,E","   23",",,E"
"SIE00115176","2022-02-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  109",",,E","  -10",",,E"
"SIE00115176","2022-02-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  122",",,E","   27",",,E"
"SIE00115176","2022-02-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  153",",,E","  -31",",,E"
"SIE00115176","2022-02-19","46.2","15.2","242.0","CELJE MEDLOG, SI","   53",",,E","  119",",,E","   53",",,E"
"SIE00115176","2022-02-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  103",",,E","   34",",,E"
"SIE00115176","2022-02-21","46.2","15.2","242.0","CELJE MEDLOG, SI","   11",",,E","  117",",,E","   -1",",,E"
"SIE00115176","2022-02-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  118",",,E","  -27",",,E"
"SIE00115176","2022-02-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  147",",,E","  -38",",,E"
"SIE00115176","2022-02-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  160",",,E","  -49",",,E"
"SIE00115176","2022-02-25","46.2","15.2","242.0","CELJE MEDLOG, SI","   67",",,E","  104",",,E","  -14",",,E"
"SIE00115176","2022-02-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   77",",,E","  -10",",,E"
"SIE00115176","2022-02-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   69",",,E","   23",",,E"
"SIE00115176","2022-02-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   58",",,E","  -45",",,E"
"SIE00115176","2022-03-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   70",",,E","  -37",",,E"
"SIE00115176","2022-03-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  111",",,E","  -86",",,E"
"SIE00115176","2022-03-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  118",",,E","  -79",",,E"
"SIE00115176","2022-03-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   86",",,E","  -56",",,E"
"SIE00115176","2022-03-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   60",",,E","  -81",",,E"
"SIE00115176","2022-03-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   50",",,E","    0",",,E"
"SIE00115176","2022-03-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   50",",,E","  -60",",,E"
"SIE00115176","2022-03-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   81",",,E","  -50",",,E"
"SIE00115176","2022-03-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  118",",,E","  -80",",,E"
"SIE00115176","2022-03-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  105",",,E","  -70",",,E"
"SIE00115176","2022-03-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   57",",,E","  -49",",,E"
"SIE00115176","2022-03-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   86",",,E"," -104",",,E"
"SIE00115176","2022-03-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  128",",,E","  -99",",,E"
"SIE00115176","2022-03-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  154",",,E","  -44",",,E"
"SIE00115176","2022-03-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  131",",,E","  -42",",,E"
"SIE00115176","2022-03-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  161",",,E","   86",",,E"
"SIE00115176","2022-03-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  146",",,E","  -14",",,E"
"SIE00115176","2022-03-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  108",",,E","  -16",",,E"
"SIE00115176","2022-03-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  125",",,E","  -52",",,E"
"SIE00115176","2022-03-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  111",",,E","  -39",",,E"
"SIE00115176","2022-03-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  122",",,E","  -75",",,E"
"SIE00115176","2022-03-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  159",",,E","  -75",",,E"
"SIE00115176","2022-03-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  206",",,E","  -61",",,E"
"SIE00115176","2022-03-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  233",",,E","  -48",",,E"
"SIE00115176","2022-03-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  208",",,E","  -27",",,E"
"SIE00115176","2022-03-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  216",",,E","  -26",",,E"
"SIE00115176","2022-03-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  212",",,E","  -26",",,E"
"SIE00115176","2022-03-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  230",",,E","  -14",",,E"
"SIE00115176","2022-03-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  196",",,E","   16",",,E"
"SIE00115176","2022-03-30","46.2","15.2","242.0","CELJE MEDLOG, SI","   73",",,E","  140",",,E","   67",",,E"
"SIE00115176","2022-03-31","46.2","15.2","242.0","CELJE MEDLOG, SI","  215",",,E","  102",",,E","   67",",,E"
